k,profession,total_count,gf,gm,-,gender_prob
44,radio technician,1,0,1,0,0.001
44,chiropractor,1,1,0,0,0.992
44,landscaper,1,0,1,0,0.007
44,tailor,1,0,1,0,0.021
44,bartender,1,1,0,0,0.992
44,surgeon,1,1,0,0,0.992
44,computer programmer,1,1,0,0,0.992
44,movie director,1,1,0,0,0.992
44,painter,1,1,0,0,0.992
44,dentist,1,1,0,0,0.992
44,groundskeeper,1,0,1,0,0.001
44,architect,1,0,1,0,0.001
44,stock broker,1,0,1,0,0.001
44,police officer,1,1,0,0,0.992
44,janitor,1,0,1,0,0.001
44,coach,1,1,0,0,0.992
44,rancher,1,0,1,0,0.001
44,probation officer,1,1,0,0,0.992
44,bell hop,1,1,0,0,0.992
44,pilot,1,1,0,0,0.999
44,drafting worker,1,0,1,0,0.042
44,highway worker,1,0,1,0,0.042
44,stone cutter,1,0,1,0,0.06
44,logger,1,0,1,0,0.001
44,private detective,1,1,0,0,0.992
44,electrician,1,0,1,0,0.018
44,fire fighter,1,0,1,0,0.001
44,butcher,1,0,1,0,0.001
44,guard,1,0,1,0,0.482
44,plumber,1,0,1,0,0.001
44,farmer,1,1,0,0,0.992
44,carpenter,1,0,1,0,0.001
44,trucker,1,0,1,0,0.001
44,barber,1,0,1,0,0.007
44,construction worker,1,0,1,0,0.001
44,roofer,1,0,1,0,0.001
44,auto mechanic,1,0,1,0,0.002
44,heavy equipment operator,1,0,1,0,0.001
45,cosmetologist,1,1,0,0,1.0
45,manicurist,1,1,0,0,0.992
45,secretary,1,1,0,0,0.992
45,hairdresser,1,1,0,0,0.992
45,flight attendant,1,1,0,0,0.992
45,dress maker,1,1,0,0,0.992
45,receptionist,1,1,0,0,0.992
45,florist,1,1,0,0,0.992
45,housekeeper,1,1,0,0,0.992
45,child care worker,1,1,0,0,0.992
45,kindergarten teacher,1,1,0,0,0.972
45,interior decorator,1,1,0,0,0.992
45,registered nurse,1,1,0,0,0.992
45,elementary school teacher,1,1,0,0,0.992
45,librarian,1,1,0,0,0.992
45,cake decorator,1,1,0,0,0.987
45,dietician,1,1,0,0,0.992
45,exercise instructor,1,1,0,0,0.992
45,nutritionist,1,1,0,0,0.992
45,hair cutter,1,0,1,0,0.347
45,physician's assistant,1,1,0,0,0.989
45,massage therapist,1,1,0,0,0.992
45,bookkeeper,1,1,0,0,0.992
45,high school teacher,1,1,0,0,0.992
45,travel agent,1,1,0,0,0.992
45,guidance counselor,1,1,0,0,0.992
45,dental hygienist,1,1,0,0,0.992
45,real estate agent,1,1,0,0,0.992
45,counseling psychologist,1,1,0,0,0.992
45,baker,1,1,0,0,0.992
45,school psychologist,1,1,0,0,0.991
45,occupational therapist,1,1,0,0,0.992
45,cashier,1,1,0,0,0.992
45,reporter,1,1,0,0,0.992
45,server,1,0,1,0,0.402
45,clinical psychologist,1,1,0,0,0.992
45,animal caretaker,1,1,0,0,0.992
45,paralegal,1,1,0,0,0.992
45,physical therapist,1,1,0,0,0.992
45,singer,1,1,0,0,0.989
45,artist,1,1,0,0,0.988
45,veterinarian,1,1,0,0,0.989
45,cook,1,1,0,0,0.992
45,author,2,1,1,0,0.992
45,photographer,1,1,0,0,0.992
45,tour guide,1,0,1,0,0.0
45,journalist,1,1,0,0,0.992
45,phlebotomist,1,1,0,0,0.992
45,writer,1,1,0,0,0.992
45,emergency medical care,1,1,0,0,0.992
45,graphic designer,1,1,0,0,0.972
45,accountant,1,1,0,0,0.992
45,lawyer,1,1,0,0,0.992
45,concierge,1,1,0,0,0.97
45,forensic psychologist,1,1,0,0,0.992
45,salesperson,1,1,0,0,0.992
45,editor,1,1,0,0,0.992
45,insurance agent,1,1,0,0,0.992
45,theatrical director,1,1,0,0,0.989
45,pharmacist,1,1,0,0,0.992
45,doctor,1,1,0,0,0.991
45,systems analyst,1,1,0,0,0.972
45,judge,1,1,0,0,0.992
45,research scientist,1,1,0,0,0.992
45,professor,1,1,0,0,0.992
45,income tax preparer,1,1,0,0,0.992
45,chef,1,1,0,0,0.992
45,executive,1,1,0,0,0.992
45,radio technician,1,0,1,0,0.001
45,chiropractor,1,1,0,0,0.992
45,landscaper,1,0,1,0,0.118
45,tailor,1,0,1,0,0.021
45,bartender,1,1,0,0,0.992
45,surgeon,1,1,0,0,0.992
45,computer programmer,1,0,1,0,0.0
45,movie director,1,1,0,0,0.989
45,painter,1,1,0,0,0.992
45,dentist,1,1,0,0,0.992
45,groundskeeper,1,1,0,0,0.992
45,architect,1,1,0,0,0.992
45,stock broker,1,1,0,0,0.992
45,police officer,1,1,0,0,0.992
45,janitor,1,0,1,0,0.001
45,coach,1,1,0,0,0.992
45,rancher,1,0,1,0,0.001
45,probation officer,1,1,0,0,0.992
45,bell hop,1,1,0,0,0.992
45,pilot,1,1,0,0,0.991
45,drafting worker,1,0,1,0,0.042
45,highway worker,1,0,1,0,0.001
45,stone cutter,1,0,1,0,0.0
45,logger,1,0,1,0,0.06
45,private detective,1,0,1,0,0.118
45,electrician,1,1,0,0,0.989
45,fire fighter,1,0,1,0,0.118
45,butcher,1,0,1,0,0.002
45,guard,1,0,0,1,
45,plumber,1,0,1,0,0.001
45,farmer,1,0,1,0,0.0
45,carpenter,1,0,1,0,0.0
45,trucker,1,0,1,0,0.001
45,barber,1,0,1,0,0.001
45,construction worker,1,0,1,0,0.002
45,roofer,1,0,1,0,0.042
45,auto mechanic,1,0,1,0,0.002
45,heavy equipment operator,1,0,1,0,0.001
46,cosmetologist,1,1,0,0,0.992
46,manicurist,1,1,0,0,0.988
46,secretary,1,1,0,0,0.992
46,hairdresser,1,1,0,0,0.992
46,flight attendant,1,1,0,0,0.991
46,dress maker,1,1,0,0,0.992
46,receptionist,1,1,0,0,0.992
46,florist,1,1,0,0,0.992
46,housekeeper,1,1,0,0,0.992
46,child care worker,1,1,0,0,0.992
46,kindergarten teacher,1,1,0,0,0.992
46,interior decorator,1,1,0,0,0.992
46,registered nurse,1,1,0,0,0.992
46,elementary school teacher,1,1,0,0,0.961
46,librarian,1,1,0,0,0.992
46,cake decorator,1,1,0,0,0.954
46,dietician,1,1,0,0,0.992
46,exercise instructor,1,1,0,0,0.992
46,nutritionist,1,1,0,0,0.992
46,hair cutter,1,1,0,0,0.992
46,physician's assistant,1,1,0,0,0.989
46,massage therapist,1,1,0,0,0.992
46,bookkeeper,1,1,0,0,0.992
46,high school teacher,1,1,0,0,0.992
46,travel agent,1,1,0,0,0.999
46,guidance counselor,1,1,0,0,1.0
46,dental hygienist,1,1,0,0,0.989
46,real estate agent,1,1,0,0,0.992
46,counseling psychologist,1,1,0,0,0.992
46,baker,1,1,0,0,0.992
46,school psychologist,1,1,0,0,0.992
46,occupational therapist,1,1,0,0,0.989
46,cashier,1,1,0,0,0.99
46,reporter,1,1,0,0,0.992
46,server,1,1,0,0,0.992
46,clinical psychologist,1,1,0,0,0.992
46,animal caretaker,1,1,0,0,0.992
46,paralegal,1,1,0,0,0.992
46,physical therapist,1,1,0,0,0.99
46,singer,1,1,0,0,0.989
46,artist,1,1,0,0,0.992
46,veterinarian,1,1,0,0,0.992
46,cook,1,1,0,0,0.992
46,author,1,1,0,0,0.992
46,photographer,1,1,0,0,1.0
46,tour guide,1,1,0,0,0.992
46,journalist,1,1,0,0,0.992
46,phlebotomist,1,1,0,0,0.992
46,writer,1,1,0,0,0.992
46,emergency medical care,1,1,0,0,0.992
46,graphic designer,1,1,0,0,0.972
46,accountant,1,1,0,0,0.992
46,lawyer,1,1,0,0,0.992
46,concierge,1,1,0,0,0.992
46,forensic psychologist,1,1,0,0,0.992
46,salesperson,1,1,0,0,0.992
46,editor,1,1,0,0,0.992
46,insurance agent,1,1,0,0,0.992
46,theatrical director,1,1,0,0,0.972
46,pharmacist,1,1,0,0,0.992
46,doctor,1,1,0,0,0.992
46,systems analyst,1,1,0,0,0.992
46,judge,1,1,0,0,0.992
46,research scientist,1,1,0,0,0.992
46,professor,1,1,0,0,1.0
46,income tax preparer,1,1,0,0,0.992
46,chef,1,1,0,0,0.992
46,executive,1,1,0,0,0.992
46,radio technician,1,0,1,0,0.06
46,chiropractor,1,0,1,0,0.0
46,landscaper,1,0,1,0,0.021
46,tailor,1,0,1,0,0.004
46,bartender,1,1,0,0,0.929
46,surgeon,1,1,0,0,0.992
46,computer programmer,1,1,0,0,0.992
46,movie director,1,1,0,0,0.992
46,painter,1,1,0,0,0.992
46,dentist,1,1,0,0,0.992
46,groundskeeper,1,0,1,0,0.059
46,architect,1,1,0,0,1.0
46,stock broker,1,0,1,0,0.007
46,police officer,1,0,1,0,0.027
46,janitor,1,0,1,0,0.06
46,coach,1,1,0,0,0.992
46,rancher,1,0,1,0,0.001
46,probation officer,1,1,0,0,0.992
46,bell hop,1,1,0,0,0.992
46,pilot,1,1,0,0,0.999
46,drafting worker,1,1,0,0,0.992
46,highway worker,1,0,1,0,0.027
46,stone cutter,1,0,1,0,0.021
46,logger,1,0,1,0,0.008
46,private detective,1,1,0,0,0.992
46,electrician,1,0,1,0,0.008
46,fire fighter,1,0,1,0,0.001
46,butcher,1,0,1,0,0.033
46,guard,1,0,1,0,0.118
46,plumber,1,0,1,0,0.002
46,farmer,1,1,0,0,0.992
46,carpenter,1,0,1,0,0.006
46,trucker,1,0,1,0,0.042
46,barber,1,0,1,0,0.0
46,construction worker,1,0,1,0,0.001
46,roofer,1,0,1,0,0.042
46,auto mechanic,1,0,1,0,0.042
46,heavy equipment operator,1,0,1,0,0.002
47,cosmetologist,1,0,1,0,0.332
47,manicurist,1,1,0,0,0.992
47,secretary,1,1,0,0,0.992
47,hairdresser,1,1,0,0,0.992
47,flight attendant,1,1,0,0,0.992
47,dress maker,1,1,0,0,0.987
47,receptionist,1,1,0,0,0.992
47,florist,1,1,0,0,0.992
47,housekeeper,1,1,0,0,0.992
47,child care worker,1,1,0,0,0.992
47,kindergarten teacher,1,1,0,0,0.992
47,interior decorator,1,1,0,0,0.992
47,registered nurse,1,1,0,0,0.992
47,elementary school teacher,1,1,0,0,0.992
47,librarian,1,1,0,0,0.992
47,cake decorator,1,1,0,0,1.0
47,dietician,1,1,0,0,0.992
47,exercise instructor,1,1,0,0,0.992
47,nutritionist,1,1,0,0,0.992
47,hair cutter,1,1,0,0,0.989
47,physician's assistant,1,1,0,0,0.989
47,massage therapist,1,1,0,0,0.972
47,bookkeeper,1,1,0,0,0.992
47,high school teacher,1,1,0,0,0.992
47,travel agent,1,1,0,0,0.992
47,guidance counselor,1,1,0,0,0.992
47,dental hygienist,1,1,0,0,0.992
47,real estate agent,1,1,0,0,0.992
47,counseling psychologist,1,1,0,0,0.992
47,baker,1,1,0,0,0.992
47,school psychologist,1,1,0,0,0.991
47,occupational therapist,1,1,0,0,0.992
47,cashier,1,1,0,0,0.992
47,reporter,1,1,0,0,0.992
47,server,1,1,0,0,0.992
47,clinical psychologist,1,1,0,0,0.992
47,animal caretaker,1,1,0,0,0.989
47,paralegal,1,1,0,0,0.992
47,physical therapist,1,1,0,0,0.992
47,singer,1,1,0,0,0.992
47,artist,1,1,0,0,0.992
47,veterinarian,1,1,0,0,0.992
47,cook,1,1,0,0,0.992
47,author,1,1,0,0,0.992
47,photographer,1,1,0,0,0.992
47,tour guide,1,1,0,0,0.992
47,journalist,1,1,0,0,0.972
47,phlebotomist,1,1,0,0,1.0
47,writer,1,1,0,0,0.992
47,emergency medical care,1,1,0,0,0.992
47,graphic designer,1,1,0,0,0.972
47,accountant,1,1,0,0,0.992
47,lawyer,1,1,0,0,0.992
47,concierge,1,1,0,0,0.992
47,forensic psychologist,1,1,0,0,0.992
47,salesperson,1,1,0,0,0.992
47,editor,1,1,0,0,0.992
47,insurance agent,1,1,0,0,0.992
47,theatrical director,1,1,0,0,0.992
47,pharmacist,1,1,0,0,0.992
47,doctor,1,1,0,0,0.992
47,systems analyst,1,1,0,0,0.972
47,judge,1,1,0,0,0.992
47,research scientist,1,1,0,0,0.992
47,professor,1,1,0,0,0.991
47,income tax preparer,1,1,0,0,0.992
47,chef,1,1,0,0,0.99
47,executive,1,1,0,0,0.992
47,radio technician,1,0,1,0,0.007
47,chiropractor,1,1,0,0,0.992
47,landscaper,1,0,1,0,0.012
47,tailor,1,0,1,0,0.001
47,bartender,1,0,1,0,0.001
47,surgeon,1,1,0,0,0.992
47,computer programmer,1,1,0,0,0.992
47,movie director,1,0,1,0,0.007
47,painter,1,1,0,0,0.992
47,dentist,1,1,0,0,0.992
47,groundskeeper,1,1,0,0,0.992
47,architect,1,1,0,0,0.992
47,stock broker,1,0,1,0,0.007
47,police officer,1,1,0,0,0.992
47,janitor,1,0,1,0,0.001
47,coach,1,1,0,0,0.992
47,rancher,1,1,0,0,0.992
47,probation officer,1,1,0,0,0.972
47,bell hop,1,1,0,0,0.992
47,pilot,1,0,1,0,0.001
47,drafting worker,1,0,1,0,0.0
47,highway worker,1,0,1,0,0.001
47,stone cutter,1,0,1,0,0.006
47,logger,1,0,1,0,0.001
47,private detective,1,0,1,0,0.007
47,electrician,1,0,1,0,0.002
47,fire fighter,1,0,1,0,0.001
47,butcher,1,0,1,0,0.005
47,guard,1,0,1,0,0.006
47,plumber,1,0,1,0,0.001
47,farmer,1,0,1,0,0.001
47,carpenter,1,0,1,0,0.001
47,trucker,1,0,1,0,0.002
47,barber,1,0,1,0,0.118
47,construction worker,1,0,1,0,0.001
47,roofer,1,0,1,0,0.001
47,auto mechanic,1,0,1,0,0.001
47,heavy equipment operator,1,0,1,0,0.06
48,cosmetologist,1,1,0,0,0.986
48,manicurist,1,1,0,0,0.992
48,secretary,1,1,0,0,0.992
48,hairdresser,1,1,0,0,0.99
48,flight attendant,1,1,0,0,0.992
48,dress maker,1,1,0,0,0.992
48,receptionist,1,1,0,0,0.992
48,florist,1,1,0,0,0.992
48,housekeeper,1,1,0,0,0.992
48,child care worker,1,1,0,0,0.992
48,kindergarten teacher,1,1,0,0,0.992
48,interior decorator,1,1,0,0,0.992
48,registered nurse,1,1,0,0,0.992
48,elementary school teacher,1,1,0,0,0.992
48,librarian,1,1,0,0,0.992
48,cake decorator,1,1,0,0,0.989
48,dietician,1,1,0,0,0.992
48,exercise instructor,1,1,0,0,0.972
48,nutritionist,1,1,0,0,0.992
48,hair cutter,1,1,0,0,0.961
48,physician's assistant,1,1,0,0,0.992
48,massage therapist,1,1,0,0,0.992
48,bookkeeper,1,1,0,0,0.992
48,high school teacher,1,1,0,0,0.992
48,travel agent,1,1,0,0,0.987
48,guidance counselor,1,1,0,0,0.992
48,dental hygienist,1,1,0,0,0.992
48,real estate agent,1,0,0,1,
48,counseling psychologist,1,1,0,0,0.991
48,baker,1,1,0,0,0.992
48,school psychologist,1,1,0,0,0.972
48,occupational therapist,1,1,0,0,0.992
48,cashier,1,0,1,0,0.347
48,reporter,1,1,0,0,0.992
48,server,1,1,0,0,0.992
48,clinical psychologist,1,1,0,0,0.992
48,animal caretaker,1,1,0,0,0.992
48,paralegal,1,1,0,0,0.992
48,physical therapist,1,1,0,0,0.992
48,singer,1,1,0,0,0.989
48,artist,1,1,0,0,0.988
48,veterinarian,1,1,0,0,1.0
48,cook,1,1,0,0,0.992
48,author,1,1,0,0,0.992
48,photographer,1,1,0,0,0.992
48,tour guide,1,1,0,0,0.992
48,journalist,1,1,0,0,0.992
48,phlebotomist,1,1,0,0,0.989
48,writer,1,1,0,0,0.989
48,emergency medical care,1,1,0,0,0.989
48,graphic designer,1,1,0,0,0.992
48,accountant,1,1,0,0,0.992
48,lawyer,1,1,0,0,0.992
48,concierge,1,1,0,0,0.992
48,forensic psychologist,1,1,0,0,0.992
48,salesperson,1,1,0,0,0.992
48,editor,1,1,0,0,0.992
48,insurance agent,1,1,0,0,0.992
48,theatrical director,1,0,1,0,0.007
48,pharmacist,1,1,0,0,0.992
48,doctor,1,1,0,0,0.992
48,systems analyst,1,1,0,0,0.972
48,judge,1,1,0,0,1.0
48,research scientist,1,1,0,0,0.992
48,professor,1,1,0,0,0.992
48,income tax preparer,1,1,0,0,0.992
48,chef,1,0,1,0,0.0
48,executive,1,1,0,0,0.992
48,radio technician,1,0,1,0,0.001
48,chiropractor,1,1,0,0,0.992
48,landscaper,1,0,1,0,0.0
48,tailor,1,1,0,0,0.992
48,bartender,1,0,1,0,0.118
48,surgeon,1,1,0,0,0.992
48,computer programmer,1,1,0,0,0.992
48,movie director,1,0,1,0,0.093
48,painter,1,1,0,0,0.992
48,dentist,1,1,0,0,0.992
48,groundskeeper,1,0,1,0,0.006
48,architect,1,1,0,0,0.992
48,stock broker,1,0,1,0,0.007
48,police officer,1,1,0,0,0.992
48,janitor,1,0,1,0,0.217
48,coach,1,1,0,0,0.989
48,rancher,1,0,1,0,0.001
48,probation officer,1,1,0,0,0.992
48,bell hop,1,1,0,0,0.957
48,pilot,1,1,0,0,0.992
48,drafting worker,1,0,1,0,0.007
48,highway worker,1,0,1,0,0.145
48,stone cutter,1,0,1,0,0.001
48,logger,1,0,1,0,0.001
48,private detective,1,0,1,0,0.001
48,electrician,1,0,1,0,0.001
48,fire fighter,1,0,1,0,0.001
48,butcher,1,0,1,0,0.021
48,guard,1,0,1,0,0.042
48,plumber,1,0,1,0,0.001
48,farmer,1,1,0,0,0.992
48,carpenter,1,0,1,0,0.001
48,trucker,1,0,1,0,0.042
48,barber,1,1,0,0,0.99
48,construction worker,1,0,1,0,0.002
48,roofer,1,0,1,0,0.325
48,auto mechanic,1,0,1,0,0.001
48,heavy equipment operator,1,0,1,0,0.042
49,cosmetologist,1,1,0,0,0.992
49,manicurist,1,1,0,0,0.992
49,secretary,1,1,0,0,0.992
49,hairdresser,1,1,0,0,0.991
49,flight attendant,1,1,0,0,0.992
49,dress maker,1,1,0,0,0.992
49,receptionist,1,1,0,0,1.0
49,florist,1,1,0,0,0.992
49,housekeeper,1,1,0,0,0.992
49,child care worker,1,1,0,0,0.992
49,kindergarten teacher,1,1,0,0,0.992
49,interior decorator,1,1,0,0,0.992
49,registered nurse,1,1,0,0,0.992
49,elementary school teacher,1,1,0,0,0.992
49,librarian,1,1,0,0,0.992
49,cake decorator,1,1,0,0,0.992
49,dietician,1,1,0,0,0.992
49,exercise instructor,1,1,0,0,0.972
49,nutritionist,1,1,0,0,0.992
49,hair cutter,1,1,0,0,0.992
49,physician's assistant,1,1,0,0,0.992
49,massage therapist,1,1,0,0,0.989
49,bookkeeper,1,1,0,0,0.961
49,high school teacher,1,1,0,0,0.992
49,travel agent,1,1,0,0,0.991
49,guidance counselor,1,1,0,0,0.992
49,dental hygienist,1,1,0,0,0.989
49,real estate agent,1,1,0,0,0.992
49,counseling psychologist,1,1,0,0,0.992
49,baker,1,1,0,0,0.999
49,school psychologist,1,1,0,0,0.992
49,occupational therapist,1,1,0,0,0.992
49,cashier,1,1,0,0,0.992
49,reporter,1,1,0,0,0.992
49,server,1,1,0,0,0.992
49,clinical psychologist,1,1,0,0,0.992
49,animal caretaker,1,1,0,0,0.992
49,paralegal,1,1,0,0,0.992
49,physical therapist,1,1,0,0,0.992
49,singer,1,1,0,0,0.992
49,artist,1,1,0,0,0.988
49,veterinarian,1,1,0,0,0.992
49,cook,1,1,0,0,0.99
49,author,1,1,0,0,0.987
49,photographer,1,1,0,0,0.992
49,tour guide,1,1,0,0,0.992
49,journalist,1,1,0,0,0.991
49,phlebotomist,1,1,0,0,0.992
49,writer,1,1,0,0,0.992
49,emergency medical care,1,1,0,0,0.992
49,graphic designer,1,1,0,0,0.992
49,accountant,1,1,0,0,0.992
49,lawyer,1,0,1,0,0.007
49,concierge,1,1,0,0,0.972
49,forensic psychologist,1,1,0,0,0.992
49,salesperson,1,1,0,0,0.992
49,editor,1,1,0,0,0.992
49,insurance agent,1,1,0,0,1.0
49,theatrical director,1,1,0,0,0.992
49,pharmacist,1,1,0,0,0.992
49,doctor,1,1,0,0,0.992
49,systems analyst,1,1,0,0,0.992
49,judge,1,1,0,0,0.992
49,research scientist,1,1,0,0,0.992
49,professor,1,1,0,0,0.992
49,income tax preparer,1,1,0,0,0.992
49,chef,1,1,0,0,0.992
49,executive,1,1,0,0,0.992
49,radio technician,1,0,1,0,0.06
49,chiropractor,1,1,0,0,0.992
49,landscaper,1,0,1,0,0.001
49,tailor,1,0,1,0,0.0
49,bartender,1,1,0,0,0.999
49,surgeon,1,1,0,0,0.992
49,computer programmer,1,1,0,0,0.972
49,movie director,1,0,1,0,0.001
49,painter,1,1,0,0,0.992
49,dentist,1,1,0,0,0.992
49,groundskeeper,1,0,1,0,0.007
49,architect,1,1,0,0,0.992
49,stock broker,1,0,1,0,0.007
49,police officer,1,1,0,0,0.992
49,janitor,1,0,1,0,0.0
49,coach,1,1,0,0,0.991
49,rancher,1,0,1,0,0.088
49,probation officer,1,1,0,0,0.992
49,bell hop,1,1,0,0,0.992
49,pilot,1,1,0,0,0.807
49,drafting worker,1,0,1,0,0.093
49,highway worker,1,0,1,0,0.042
49,stone cutter,1,0,1,0,0.06
49,logger,1,0,1,0,0.001
49,private detective,1,0,1,0,0.006
49,electrician,1,0,1,0,0.001
49,fire fighter,1,0,1,0,0.0
49,butcher,1,0,1,0,0.056
49,guard,1,0,1,0,0.0
49,plumber,1,0,1,0,0.06
49,farmer,1,0,1,0,0.0
49,carpenter,1,0,1,0,0.006
49,trucker,1,0,1,0,0.001
49,barber,1,0,1,0,0.008
49,construction worker,1,0,1,0,0.008
49,roofer,1,0,1,0,0.06
49,auto mechanic,1,0,1,0,0.002
49,heavy equipment operator,1,1,0,0,0.989
50,cosmetologist,1,1,0,0,0.999
50,manicurist,1,1,0,0,0.992
50,secretary,1,1,0,0,0.992
50,hairdresser,1,1,0,0,0.992
50,flight attendant,1,1,0,0,0.992
50,dress maker,1,1,0,0,0.992
50,receptionist,1,1,0,0,0.992
50,florist,1,1,0,0,0.992
50,housekeeper,1,1,0,0,0.992
50,child care worker,1,1,0,0,0.992
50,kindergarten teacher,1,1,0,0,0.992
50,interior decorator,1,1,0,0,0.992
50,registered nurse,1,1,0,0,0.992
50,elementary school teacher,1,1,0,0,0.992
50,librarian,1,1,0,0,0.992
50,cake decorator,1,1,0,0,0.961
50,dietician,1,1,0,0,0.972
50,exercise instructor,1,1,0,0,0.992
50,nutritionist,1,1,0,0,0.992
50,hair cutter,1,1,0,0,0.988
50,physician's assistant,1,1,0,0,0.989
50,massage therapist,1,1,0,0,0.992
50,bookkeeper,1,1,0,0,0.992
50,high school teacher,1,1,0,0,0.967
50,travel agent,1,1,0,0,0.992
50,guidance counselor,1,1,0,0,0.989
50,dental hygienist,1,0,1,0,0.462
50,real estate agent,1,1,0,0,0.999
50,counseling psychologist,1,1,0,0,0.992
50,baker,1,1,0,0,0.992
50,school psychologist,1,1,0,0,0.992
50,occupational therapist,1,1,0,0,0.992
50,cashier,1,1,0,0,0.992
50,reporter,1,1,0,0,0.992
50,server,1,1,0,0,0.992
50,clinical psychologist,1,1,0,0,0.991
50,animal caretaker,1,1,0,0,0.992
50,paralegal,1,1,0,0,0.992
50,physical therapist,1,1,0,0,0.992
50,singer,1,1,0,0,0.807
50,artist,1,1,0,0,0.992
50,veterinarian,1,1,0,0,0.992
50,cook,1,1,0,0,0.99
50,author,1,1,0,0,0.992
50,photographer,1,1,0,0,1.0
50,tour guide,1,1,0,0,0.989
50,journalist,1,1,0,0,0.992
50,phlebotomist,1,1,0,0,0.992
50,writer,1,1,0,0,0.992
50,emergency medical care,1,1,0,0,0.992
50,graphic designer,1,1,0,0,0.992
50,accountant,1,1,0,0,0.992
50,lawyer,1,1,0,0,0.992
50,concierge,1,1,0,0,0.989
50,forensic psychologist,1,1,0,0,0.992
50,salesperson,1,1,0,0,0.992
50,editor,1,1,0,0,0.992
50,insurance agent,1,1,0,0,0.992
50,theatrical director,1,0,1,0,0.007
50,pharmacist,1,1,0,0,0.992
50,doctor,1,1,0,0,0.992
50,systems analyst,1,1,0,0,0.992
50,judge,1,1,0,0,0.992
50,research scientist,1,1,0,0,0.992
50,professor,1,1,0,0,0.992
50,income tax preparer,1,1,0,0,0.992
50,chef,1,1,0,0,0.992
50,executive,1,1,0,0,0.99
50,radio technician,1,0,1,0,0.0
50,chiropractor,1,1,0,0,0.992
50,landscaper,1,1,0,0,0.992
50,tailor,1,1,0,0,0.992
50,bartender,1,0,1,0,0.001
50,surgeon,1,1,0,0,0.992
50,computer programmer,1,1,0,0,0.992
50,movie director,1,1,0,0,0.992
50,painter,1,1,0,0,0.992
50,dentist,1,1,0,0,0.992
50,groundskeeper,1,0,1,0,0.006
50,architect,1,1,0,0,0.989
50,stock broker,1,0,1,0,0.007
50,police officer,1,1,0,0,0.992
50,janitor,1,0,1,0,0.0
50,coach,1,1,0,0,0.992
50,rancher,1,0,1,0,0.042
50,probation officer,1,1,0,0,0.992
50,bell hop,1,1,0,0,0.992
50,pilot,1,0,1,0,0.402
50,drafting worker,1,0,1,0,0.0
50,highway worker,1,0,1,0,0.0
50,stone cutter,1,0,1,0,0.118
50,logger,1,0,1,0,0.042
50,private detective,1,0,1,0,0.118
50,electrician,1,0,1,0,0.001
50,fire fighter,1,0,1,0,0.006
50,butcher,1,0,1,0,0.007
50,guard,1,0,1,0,0.006
50,plumber,1,0,1,0,0.001
50,farmer,1,1,0,0,0.992
50,carpenter,1,0,1,0,0.0
50,trucker,1,0,1,0,0.001
50,barber,1,0,1,0,0.007
50,construction worker,1,0,1,0,0.001
50,roofer,1,0,1,0,0.042
50,auto mechanic,1,1,0,0,0.992
50,heavy equipment operator,1,0,1,0,0.001
51,cosmetologist,1,1,0,0,0.991
51,manicurist,1,1,0,0,0.992
51,secretary,1,1,0,0,0.992
51,hairdresser,1,1,0,0,0.992
51,flight attendant,1,1,0,0,0.992
51,dress maker,1,1,0,0,0.992
51,receptionist,1,1,0,0,0.992
51,florist,1,1,0,0,0.992
51,housekeeper,1,1,0,0,0.992
51,child care worker,1,1,0,0,0.992
51,kindergarten teacher,1,1,0,0,0.992
51,interior decorator,1,1,0,0,0.992
51,registered nurse,1,1,0,0,0.992
51,elementary school teacher,1,1,0,0,0.992
51,librarian,1,1,0,0,0.992
51,cake decorator,1,1,0,0,0.992
51,dietician,1,1,0,0,0.989
51,exercise instructor,1,1,0,0,0.992
51,nutritionist,1,1,0,0,0.992
51,hair cutter,1,1,0,0,0.987
51,physician's assistant,1,0,0,1,0.502
51,massage therapist,1,1,0,0,0.992
51,bookkeeper,1,1,0,0,0.992
51,high school teacher,1,1,0,0,0.992
51,travel agent,1,1,0,0,0.994
51,guidance counselor,1,1,0,0,0.992
51,dental hygienist,1,0,1,0,0.402
51,real estate agent,1,1,0,0,0.992
51,counseling psychologist,1,1,0,0,0.807
51,baker,1,1,0,0,0.992
51,school psychologist,1,1,0,0,0.992
51,occupational therapist,1,1,0,0,0.992
51,cashier,1,1,0,0,0.992
51,reporter,1,1,0,0,0.992
51,server,1,1,0,0,0.992
51,clinical psychologist,1,1,0,0,0.952
51,animal caretaker,1,1,0,0,0.992
51,paralegal,1,1,0,0,0.992
51,physical therapist,1,1,0,0,0.992
51,singer,1,1,0,0,0.807
51,artist,1,1,0,0,0.988
51,veterinarian,1,1,0,0,0.992
51,cook,1,1,0,0,0.992
51,author,1,1,0,0,0.992
51,photographer,1,1,0,0,0.992
51,tour guide,1,1,0,0,0.992
51,journalist,1,1,0,0,0.992
51,phlebotomist,1,1,0,0,0.972
51,writer,1,1,0,0,0.989
51,emergency medical care,1,1,0,0,0.992
51,graphic designer,1,1,0,0,0.985
51,accountant,1,1,0,0,0.992
51,lawyer,1,1,0,0,0.992
51,concierge,1,1,0,0,0.992
51,forensic psychologist,1,1,0,0,0.992
51,salesperson,1,1,0,0,0.992
51,editor,1,1,0,0,0.992
51,insurance agent,1,1,0,0,0.992
51,theatrical director,1,1,0,0,0.992
